StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID34,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,Q28_First Click,Q28_Last Click,Q28_Page Submit,Q28_Click Count,Q24_First Click,Q24_Last Click,SurveyTime,Q24_Click Count,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Q25_First Click,Q25_Last Click,CovariateTime,Q25_Click Count,Age,Education,Gender,LivingAreaAffected,ClimateChangeAwareness,PreTreatment,Income,PoliticalView,Community,AlwaysTrue,Create New Field or Choose From Dropdown...,mTurkCode,Group,RejectedOutcomeQuestions,RejectedCovariateQuestions
11/26/19 11:39,11/26/19 11:49,IP Address,174.49.150.6,100,611,TRUE,11/26/19 11:49,R_1F4D4nCsikyXsBy,,,,,40.54879761,-75.98739624,anonymous,EN,Yes,0,0,256.793,0,0,0,274.357,0,,,,,,,,,,,,,,,,,1.923,21.305,22.665,7,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,,,,,,,,,,,,,,1,,34073151649,Treatment,Yes,
11/26/19 11:33,11/26/19 11:49,IP Address,107.77.203.197,100,964,TRUE,11/26/19 11:49,R_2cneKejHriicooh,,,,,38.99940491,-77.03359985,anonymous,EN,Yes,0,0,607.841,0,0,0,268.014,0,,,,,,,,,,,,,,,,,16.401,39.985,40.749,7,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,4.564,38.056,39.129,9,35-44 years,4 year degree,Female,No,No,Somewhat agree,"Less than $50,000",Slightly Conservative,Rural,1,,2.15279E+11,Treatment,,
11/26/19 11:40,11/26/19 11:49,IP Address,185.236.200.30,100,543,TRUE,11/26/19 11:49,R_2atdLAxjIWLfILD,,,,,34.05490112,-118.2577972,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,153.738,0,13.358,13.358,281.184,1,1.951,27.223,29.14,11,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,3.38,48.052,50.783,10,35-44 years,High school graduate,Male,Yes,Yes,Somewhat agree,"Less than $50,000",Slightly Liberal,Urban,1,,8.82569E+11,Placebo,,
11/26/19 11:37,11/26/19 11:49,IP Address,38.68.33.81,100,749,TRUE,11/26/19 11:49,R_3G9tYfsSgTT8qEd,,,,,37.75100708,-97.8219986,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,293.618,0,0,0,282.562,0,1.39,18.823,21.033,8,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,,,,,,,,,,,,,,1,,9.2495E+11,Placebo,Yes,
11/26/19 11:41,11/26/19 11:50,IP Address,24.251.34.23,100,520,TRUE,11/26/19 11:50,R_3Ph6qosxIJWtANJ,,,,,33.33799744,-111.7434998,anonymous,EN,Yes,,,,,,,,,0,0,126.294,0,0,0,310.038,0,,,,,,,,,2.412,34.216,35.865,7,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,1.868,29.116,30.681,10,55 years or older,Professional degree,Male,Yes,Yes,Somewhat agree,"More than $150,000",Neither Conservative nor Liberal,Suburban,1,,2.21245E+11,AntiTreatment,,
11/26/19 11:41,11/26/19 11:50,IP Address,173.94.195.135,100,544,TRUE,11/26/19 11:50,R_3KB0oVkEpsZsIZK,,,,,36.3401947,-79.66220093,anonymous,EN,Yes,,,,,,,,,2.028,122.127,123.535,4,5.196,299.434,301.662,8,,,,,,,,,3.328,46.732,48.666,8,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,2.166,40.419,42.602,9,35-44 years,4 year degree,Female,Yes,Yes,Strongly agree,"$50,000 - $74,000",Slightly Liberal,Rural,1,,6.57948E+11,AntiTreatment,,
11/26/19 11:41,11/26/19 11:50,IP Address,73.125.9.8,100,551,TRUE,11/26/19 11:50,R_5AAY4b8eEqyHM8F,,,,,26.61129761,-80.17430115,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,152.129,0,0,0,276.505,0,4.649,49.309,53.051,7,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,3.148,45.598,46.947,9,55 years or older,Professional degree,Female,Yes,Yes,Somewhat agree,"$75,000 - $99,000",Slightly Liberal,Suburban,1,,8.37729E+11,Placebo,,
11/26/19 11:41,11/26/19 11:50,IP Address,108.253.190.88,100,562,TRUE,11/26/19 11:50,R_1mjX4CKq9l24sdC,,,,,41.48660278,-81.80370331,anonymous,EN,Yes,,,,,,,,,3.444,153.112,156.286,3,11.455,313.546,315.243,2,,,,,,,,,3.083,42.23,43.863,7,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,2.25,35.478,37.368,9,55 years or older,4 year degree,Male,No,Yes,Strongly agree,"Less than $50,000",Very Liberal,Urban,1,,1.67131E+11,AntiTreatment,,
11/26/19 11:40,11/26/19 11:51,IP Address,68.57.76.156,100,642,TRUE,11/26/19 11:51,R_OvDZoWJPnbyjzXz,,,,,36.39959717,-82.45230103,anonymous,EN,Yes,87.418,87.418,246.171,1,0,0,281.044,0,,,,,,,,,,,,,,,,,4.089,39.353,41.317,7,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat agree,1.828,43.619,45.26,9,55 years or older,Professional degree,Male,No,Yes,Somewhat agree,"$50,000 - $74,000",Slightly Conservative,Rural,1,,9.54193E+11,Treatment,,
11/26/19 11:42,11/26/19 11:51,IP Address,47.205.102.159,100,499,TRUE,11/26/19 11:51,R_2EB1GdudpX4COBl,,,,,27.26359558,-82.51709747,anonymous,EN,Yes,,,,,,,,,0,0,154.259,0,0,0,305.52,0,,,,,,,,,1.886,21.651,23.183,7,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,8.18181E+11,AntiTreatment,Yes,
11/26/19 11:42,11/26/19 11:51,IP Address,207.188.179.57,100,523,TRUE,11/26/19 11:51,R_3Dbhh6v6E3G28Gy,,,,,47.60920715,-122.3314056,anonymous,EN,Yes,,,,,,,,,,,,,,,,,8.052,8.052,148.924,1,0,0,270.081,0,3.573,39.212,41.36,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1.813,36.925,39.041,9,25-34 years,Professional degree,Female,Yes,Yes,Strongly agree,"$75,000 - $99,000",Slightly Liberal,Urban,1,,53409474902,Placebo,,
11/26/19 11:41,11/26/19 11:51,IP Address,107.11.23.76,100,628,TRUE,11/26/19 11:51,R_BxZkYmFXACcep3P,,,,,41.51890564,-83.813797,anonymous,EN,Yes,4.915,243.647,244.639,3,3.063,16.184,284.665,5,,,,,,,,,,,,,,,,,4.576,39.595,44.21,7,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,2.365,36.329,39.146,9,45-54 years,2 year degree,Female,No,Yes,Strongly agree,"$50,000 - $74,000",Slightly Liberal,Rural,1,,2.357E+11,Treatment,,
11/26/19 11:39,11/26/19 11:52,IP Address,38.132.124.38,100,796,TRUE,11/26/19 11:52,R_1pJLO5uk5UNe41S,,,,,40.78759766,-74.05999756,anonymous,EN,Yes,,,,,,,,,0,0,103.728,0,0,0,302.826,0,,,,,,,,,1.104,15.494,17.451,7,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,,,,,,,,,,,,,,1,,9.88192E+11,AntiTreatment,Yes,
11/26/19 11:44,11/26/19 11:52,IP Address,199.241.202.198,100,509,TRUE,11/26/19 11:52,R_24piQBWMZArlGOq,,,,,37.77709961,-122.4059982,anonymous,EN,Yes,,,,,,,,,,,,,,,,,37.335,113.338,128.728,3,48.612,210.066,332.295,17,11.607,23.783,24.965,7,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,1.21298E+11,Placebo,Yes,
11/26/19 11:41,11/26/19 11:52,IP Address,152.19.225.183,100,683,TRUE,11/26/19 11:52,R_25EqOuG6rNr73uB,,,,,36.05409241,-79.10549927,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,153.896,0,0,0,290.008,0,5.752,39.556,49.429,7,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,1.881,169.911,172.415,9,35-44 years,4 year degree,Male,Yes,Yes,Strongly agree,"$75,000 - $99,000",Very Liberal,Suburban,1,,2.77526E+11,Placebo,,
11/26/19 11:40,11/26/19 11:53,IP Address,45.25.151.173,100,825,TRUE,11/26/19 11:53,R_3iFmZsZFLdSUUuW,,,,,41.82090759,-87.85150146,anonymous,EN,Yes,22.72,22.72,258.879,1,54.905,54.905,369.483,1,,,,,,,,,,,,,,,,,3.418,141.704,144.109,7,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,1.906,36.842,39.505,9,35-44 years,4 year degree,Male,No,Yes,Somewhat disagree,"$50,000 - $74,000",Slightly Conservative,Suburban,1,,9.4844E+11,Treatment,,
11/26/19 11:46,11/26/19 11:53,IP Address,45.4.197.28,100,439,TRUE,11/26/19 11:53,R_1f9mkTOztI5wQuj,,,,,40.75030518,-74.00140381,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,121.539,0,103.569,227.174,243.76,5,1.014,15.943,18.824,7,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,5.87234E+11,Placebo,Yes,
11/26/19 11:44,11/26/19 11:54,IP Address,172.0.73.38,100,590,TRUE,11/26/19 11:54,R_2739644rF8WgQUA,,,,,37.92689514,-122.3312988,anonymous,EN,Yes,,,,,,,,,0,0,149.258,0,0,0,317.938,0,,,,,,,,,24.597,63.933,66.998,7,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,2.537,30.093,32.09,9,25-34 years,Some college,Male,Yes,Yes,Somewhat agree,"$50,000 - $74,000",Slightly Conservative,Urban,1,,6.85127E+11,AntiTreatment,,
11/26/19 11:44,11/26/19 11:54,IP Address,173.235.78.170,100,584,TRUE,11/26/19 11:54,R_vk0yAI1hPbZ7WZX,,,,,31.3144989,-89.37879944,anonymous,EN,Yes,,,,,,,,,0,0,91.743,0,0,0,404.272,0,,,,,,,,,13.419,47.116,48.11,7,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,1.743,25.182,26.513,8,25-34 years,4 year degree,Female,Yes,,Strongly disagree,"$50,000 - $74,000",Very Conservative,Suburban,1,,8.74866E+11,AntiTreatment,,
11/26/19 11:45,11/26/19 11:55,IP Address,198.46.209.231,100,597,TRUE,11/26/19 11:55,R_3ikxIbL0uKZk8ld,,,,,43.01319885,-87.92870331,anonymous,EN,Yes,0,0,222.203,0,0,0,273.566,0,,,,,,,,,,,,,,,,,4.924,36.527,37.7,7,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,3.266,45.03,46.758,10,Less than 25 years,2 year degree,Male,Yes,Yes,Strongly agree,"$50,000 - $74,000",Slightly Liberal,Urban,1,,6.15558E+11,Treatment,,
11/26/19 11:41,11/26/19 11:55,IP Address,173.164.25.233,100,799,TRUE,11/26/19 11:55,R_PtV6Qwwps4swhi1,,,,,36.18760681,-86.61190033,anonymous,EN,Yes,161.186,292.699,293.482,2,10.918,275.052,318.165,5,,,,,,,,,,,,,,,,,3.454,59.876,61.683,11,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,2.004,35.203,36.527,10,35-44 years,2 year degree,Male,No,Yes,Somewhat disagree,"Less than $50,000",Very Conservative,Urban,1,,1.50372E+11,Treatment,,
11/26/19 11:41,11/26/19 11:55,IP Address,75.100.63.124,100,812,TRUE,11/26/19 11:55,R_3KrcefvCdISz8sW,,,,,42.76319885,-88.19740295,anonymous,EN,Yes,,,,,,,,,3.757,134.953,136.609,3,4.484,321.966,323.043,2,,,,,,,,,5.056,40.438,43.003,7,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,4.912,47.854,51.116,11,55 years or older,Professional degree,Female,No,Yes,Somewhat agree,"Less than $50,000",Slightly Liberal,Suburban,1,,9.55286E+11,AntiTreatment,,
11/26/19 11:45,11/26/19 11:56,IP Address,107.11.182.13,100,639,TRUE,11/26/19 11:56,R_30768gK8x0sQ4PD,,,,,40.27540588,-81.86599731,anonymous,EN,Yes,3.127,246.803,247.72,4,4.637,290.454,290.816,5,,,,,,,,,,,,,,,,,2.379,47.469,48.451,15,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,1.073,36.652,38.15,11,35-44 years,4 year degree,Female,No,Yes,Strongly agree,"$50,000 - $74,000",Slightly Liberal,Suburban,1,,9.17061E+11,Treatment,,
11/26/19 11:41,11/26/19 11:56,IP Address,173.239.232.159,100,855,TRUE,11/26/19 11:56,R_1loQv9wLU0BUI0E,,,,,33.02029419,-96.70189667,anonymous,EN,Yes,0,0,459.328,0,0,0,283.812,0,,,,,,,,,,,,,,,,,3.59,51.345,53.41,7,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,1.802,36.066,38.286,9,35-44 years,4 year degree,Male,No,Yes,Strongly agree,"$100,000 - $149,000",Slightly Conservative,Urban,1,,5.83712E+11,Treatment,,
11/26/19 11:47,11/26/19 11:57,IP Address,96.245.115.148,100,616,TRUE,11/26/19 11:57,R_1FmSSqlpCBqcfqz,,,,,40.38000488,-75.27179718,anonymous,EN,Yes,0,0,243.812,0,0,0,302.261,0,,,,,,,,,,,,,,,,,3.106,27.451,29.718,7,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,1.554,27.959,29.248,9,55 years or older,4 year degree,Male,Yes,Yes,Strongly agree,"$100,000 - $149,000",Slightly Liberal,Suburban,1,,7.98769E+11,Treatment,,
11/26/19 11:51,11/26/19 11:59,IP Address,64.145.93.153,100,502,TRUE,11/26/19 11:59,R_31WSZdZNSz1Fk8M,,,,,32.78889465,-96.80210114,anonymous,EN,Yes,,,,,,,,,0,0,109.647,0,7.318,7.318,307.685,1,,,,,,,,,6.784,26.376,36.929,3,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,1.677,25.237,26.445,10,25-34 years,4 year degree,Female,No,Yes,Strongly agree,"Less than $50,000",Very Liberal,Urban,1,,3.70036E+11,AntiTreatment,,
11/26/19 11:50,11/26/19 12:00,IP Address,98.224.53.211,100,616,TRUE,11/26/19 12:00,R_ZjXc5fKG3ZYzc9X,,,,,30.36680603,-81.58730316,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,167.366,0,0,0,268.549,0,12.084,34.537,35.814,9,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,50.308,106.711,108.526,9,25-34 years,4 year degree,Male,No,Yes,Somewhat agree,"$50,000 - $74,000",Very Conservative,Suburban,1,,5.29789E+11,Placebo,,
11/26/19 11:52,11/26/19 12:00,IP Address,2.56.33.190,100,486,TRUE,11/26/19 12:00,R_3KuBmnMgo2ndl7i,,,,,47.60920715,-122.3314056,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,156.853,0,0,0,278.91,0,4.012,17.697,20.058,8,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,1,,4.08628E+11,Placebo,Yes,
11/26/19 11:50,11/26/19 12:01,IP Address,199.83.210.167,100,649,TRUE,11/26/19 12:01,R_OjS3rvo1CbNPZq9,,,,,28.021698,-80.53949738,anonymous,EN,Yes,,,,,,,,,0,0,119.357,0,0,0,322.457,0,,,,,,,,,19.997,36.707,38.67,7,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,1.978,25.376,26.586,9,25-34 years,4 year degree,Male,No,No,Strongly agree,"Less than $50,000",Very Liberal,Urban,1,,1.19888E+11,AntiTreatment,,
11/26/19 11:51,11/26/19 12:01,IP Address,174.219.1.248,100,602,TRUE,11/26/19 12:01,R_2qfviFeukICyMYY,,,,,44.82850647,-93.35350037,anonymous,EN,Yes,,,,,,,,,0,0,138.874,0,0,0,309.66,0,,,,,,,,,5.9,87.176,88.936,8,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,2.189,40.087,41.639,9,45-54 years,4 year degree,Female,No,Yes,Strongly disagree,"More than $150,000",Very Conservative,Rural,1,,1.29223E+11,AntiTreatment,,
11/26/19 11:50,11/26/19 12:01,IP Address,208.254.230.167,100,694,TRUE,11/26/19 12:01,R_3hDzp1959vyOdJJ,,,,,37.75100708,-97.8219986,anonymous,EN,Yes,,,,,,,,,,,,,,,,,174.51,174.51,175.885,1,5.069,6.621,311.281,5,4.188,25.274,49.899,7,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,3.743,74.934,76.402,9,35-44 years,Professional degree,Male,Yes,No,Somewhat agree,"$50,000 - $74,000",Slightly Conservative,Urban,1,,2.87562E+11,Placebo,,
11/26/19 11:46,11/26/19 12:01,IP Address,2.56.33.223,100,917,TRUE,11/26/19 12:01,R_XSohKFRkHzzSJjP,,,,,47.60920715,-122.3314056,anonymous,EN,Yes,,,,,,,,,0,0,164.741,0,0,0,622.485,0,,,,,,,,,2.956,29.764,30.88,8,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,1.139,27.508,28.446,9,25-34 years,Some college,Male,No,Yes,Somewhat agree,"Less than $50,000",Slightly Conservative,Suburban,1,,4.53556E+11,AntiTreatment,,
11/26/19 11:41,11/26/19 12:02,IP Address,172.58.62.169,100,1238,TRUE,11/26/19 12:02,R_24qRFoKdEVBx81J,,,,,39.68760681,-104.9103012,anonymous,EN,Yes,0,0,437.805,0,0,0,622.597,0,,,,,,,,,,,,,,,,,5.183,100.426,102.079,7,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,2.262,50.245,54.755,11,25-34 years,High school graduate,Female,No,Yes,Strongly agree,"Less than $50,000",Very Liberal,Suburban,1,,6.27042E+11,Treatment,,
11/26/19 11:46,11/26/19 12:02,IP Address,47.24.104.110,100,939,TRUE,11/26/19 12:02,R_3n33xwUcze22y2T,,,,,32.90739441,-97.42569733,anonymous,EN,Yes,,,,,,,,,,,,,,,,,1.617,1.617,433.418,1,1.983,28.021,261.766,5,1.265,30.246,31.603,20,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,1.164,32.741,33.35,28,25-34 years,4 year degree,Female,Yes,No,Somewhat agree,"$50,000 - $74,000",Slightly Liberal,Suburban,1,,7.07073E+11,Placebo,,
11/26/19 11:55,11/26/19 12:02,IP Address,68.52.51.80,100,448,TRUE,11/26/19 12:02,R_2Xijn2zD6y34yyz,,,,,35.93060303,-86.87879944,anonymous,EN,Yes,,,,,,,,,5.391,42.151,98.513,4,139.847,318.441,318.726,12,,,,,,,,,1.103,23.833,24.456,11,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,1,,6.21157E+11,AntiTreatment,Yes,
11/26/19 11:51,11/26/19 12:03,IP Address,108.194.237.175,100,725,TRUE,11/26/19 12:03,R_1CeBJ8eb8H4EumK,,,,,33.97940063,-118.2176056,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,278.192,0,0,0,299.711,0,5.615,54.866,56.577,9,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,7.358,62.449,66.645,12,35-44 years,Professional degree,Other,No,Yes,Strongly agree,"$75,000 - $99,000",Very Conservative,Urban,1,,4.06472E+11,Placebo,,
11/26/19 11:53,11/26/19 12:04,IP Address,165.231.210.14,100,643,TRUE,11/26/19 12:04,R_A7qFATgdY6Ye4Kt,,,,,32.77670288,-96.80500031,anonymous,EN,Yes,3.955,4.873,249.962,3,3.283,56.737,271.888,4,,,,,,,,,,,,,,,,,2.849,47.498,49.889,18,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,1.75,38.561,39.587,15,25-34 years,Professional degree,Male,No,Yes,Somewhat agree,"Less than $50,000",Slightly Liberal,Urban,1,,4.48968E+11,Treatment,,
11/26/19 11:56,11/26/19 12:04,IP Address,216.134.254.165,100,496,TRUE,11/26/19 12:04,R_1gejMMn2PNW7L2k,,,,,35.82080078,-92.03890228,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,143.534,0,0,0,274.693,0,4.243,30.703,32.545,7,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,1.997,30.061,31.202,9,45-54 years,2 year degree,Female,No,Yes,Strongly agree,"Less than $50,000",Very Conservative,Rural,1,,1.61465E+11,Placebo,,
11/26/19 11:56,11/26/19 12:04,IP Address,107.77.204.127,100,504,TRUE,11/26/19 12:04,R_O6Bn2XYsy2SZry1,,,,,39.00050354,-76.97119904,anonymous,EN,Yes,,,,,,,,,,,,,,,,,1.912,4.714,140.386,3,12.929,277.4,278.596,4,6.95,37.482,38.905,11,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,1.842,29.12,30.261,10,25-34 years,4 year degree,Female,No,No,Strongly agree,"$50,000 - $74,000",Slightly Conservative,Suburban,1,,3.59876E+11,Placebo,,
11/26/19 11:54,11/26/19 12:04,IP Address,45.4.197.28,100,651,TRUE,11/26/19 12:04,R_2ZQ4AGT5G6MbSEt,,,,,40.75030518,-74.00140381,anonymous,EN,Yes,17.53,172.18,288.38,5,0,0,292.794,0,,,,,,,,,,,,,,,,,2.442,23.882,26.593,8,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,1.453,22.851,24.141,9,25-34 years,Professional degree,Male,Yes,Yes,Somewhat agree,"$50,000 - $74,000",Slightly Liberal,Urban,1,,1.08982E+11,Treatment,,
11/26/19 11:49,11/26/19 12:04,IP Address,66.115.168.8,100,927,TRUE,11/26/19 12:04,R_1mdWEyLXBM5syoT,,,,,33.7552948,-84.38860321,anonymous,EN,Yes,,,,,,,,,0,0,238.512,0,0,0,414.536,0,,,,,,,,,3.506,59.461,135.356,9,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,1.276,23.732,24.992,10,35-44 years,4 year degree,Male,Yes,Yes,Somewhat agree,"$75,000 - $99,000",Very Conservative,Urban,1,,2.97015E+11,AntiTreatment,,
11/26/19 11:51,11/26/19 12:05,IP Address,181.215.207.17,100,807,TRUE,11/26/19 12:05,R_5sE2NnFALpiHmDL,,,,,39.78450012,-104.9642029,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,309.333,0,0,0,378.601,0,1.247,21.919,25.014,7,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,3.483,46.217,49.6,9,25-34 years,4 year degree,Male,Yes,No,Neither agree nor disagree,"$75,000 - $99,000",Slightly Conservative,Urban,1,,7.21955E+11,Placebo,,
11/26/19 11:52,11/26/19 12:05,IP Address,38.132.124.38,100,756,TRUE,11/26/19 12:05,R_24eo52Gs6TA0HCo,,,,,40.78759766,-74.05999756,anonymous,EN,Yes,,,,,,,,,0,0,90.031,0,73.669,279.011,303.131,11,,,,,,,,,3.345,41.328,45.574,8,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,2.124,29.749,30.766,9,25-34 years,High school graduate,Female,No,Yes,Strongly agree,"$75,000 - $99,000",Very Conservative,Suburban,1,,1.46186E+11,AntiTreatment,,
11/26/19 11:57,11/26/19 12:05,IP Address,104.11.61.83,100,503,TRUE,11/26/19 12:05,R_2QLFgWgL2jwU3Yp,,,,,37.95770264,-122.0756989,anonymous,EN,Yes,,,,,,,,,1.701,96.291,100.81,8,1.611,318.362,319.124,3,,,,,,,,,2.153,26.824,29.57,8,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,1.467,25.916,26.963,11,45-54 years,Professional degree,Male,Yes,Yes,Strongly agree,"More than $150,000",Very Liberal,Suburban,1,,6.3247E+11,AntiTreatment,,
11/26/19 11:48,11/26/19 12:05,IP Address,208.126.51.247,100,1043,TRUE,11/26/19 12:05,R_3qdNWtVyca24VgP,,,,,42.95280457,-92.52980042,anonymous,EN,Yes,0,0,281.034,0,0,0,563.499,0,,,,,,,,,,,,,,,,,10.268,65.523,66.74,8,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,2.224,41.73,43.46,9,45-54 years,2 year degree,Female,No,No,Somewhat disagree,"$75,000 - $99,000",Slightly Conservative,Rural,1,,8.06943E+11,Treatment,,
11/26/19 11:56,11/26/19 12:07,IP Address,73.182.125.254,100,632,TRUE,11/26/19 12:07,R_reTfgufpVGPHDH3,,,,,32.01759338,-80.99250031,anonymous,EN,Yes,0,0,239.799,0,0,0,282.047,0,,,,,,,,,,,,,,,,,3.942,47.961,49.976,7,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,2.046,34.473,35.763,9,45-54 years,4 year degree,Male,Yes,Yes,Strongly agree,"$50,000 - $74,000",Slightly Liberal,Suburban,1,,6.53297E+11,Treatment,,
11/26/19 11:35,11/26/19 12:07,IP Address,50.239.137.56,100,1910,TRUE,11/26/19 12:07,R_2OH0gJ8NXqHgeIH,,,,,37.75100708,-97.8219986,anonymous,EN,Yes,,,,,,,,,0,0,241.086,0,0,0,346.538,0,,,,,,,,,103.895,1103.332,1162.037,15,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,5.63,68.603,75.865,11,25-34 years,4 year degree,Male,Yes,Yes,Somewhat agree,"$100,000 - $149,000",Very Liberal,Urban,1,,7.0121E+11,AntiTreatment,,
