HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,39JEC7537YEYNHE8C4C9A4I5BHEVCZ,A2KGSYEZAGJTJ6,Submitted,Tue Nov 26 09:56:02 PST 2019,Tue Nov 26 10:23:41 PST 2019,Fri Nov 29 10:23:41 PST 2019,,,,1659,0% (0/0),0% (0/0),0% (0/0),5.31013E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3Z4XG4ZF4C4OF3TQV7XMW3J7128X87,A1EQAFAN71Z0SK,Submitted,Tue Nov 26 10:42:27 PST 2019,Tue Nov 26 11:02:30 PST 2019,Fri Nov 29 11:02:30 PST 2019,,,,1203,0% (0/0),0% (0/0),0% (0/0),5.29789E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ERMJ6L4D259LDP37V377M7EJDA7M0,A235DXY5FJN0IW,Submitted,Tue Nov 26 09:38:41 PST 2019,Tue Nov 26 09:52:38 PST 2019,Fri Nov 29 09:52:38 PST 2019,,,,837,0% (0/0),0% (0/0),0% (0/0),5.16216E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,39L1G8WVWU4UO52RCXHJAD7VG1231U,A3C9VJZK7BEP7A,Submitted,Tue Nov 26 10:45:30 PST 2019,Tue Nov 26 11:16:18 PST 2019,Fri Nov 29 11:16:18 PST 2019,,,,1848,0% (0/0),0% (0/0),0% (0/0),5.16178E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ZV9H2YQQHKNP6IU9L6433XPCD23WI,A248QG4DPULP46,Submitted,Tue Nov 26 09:38:29 PST 2019,Tue Nov 26 10:25:20 PST 2019,Fri Nov 29 10:25:20 PST 2019,,,,2811,100% (1/1),100% (1/1),0% (0/0),5.14462E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3KXIR214I8TMVM3RVFMGP196M6324K,A3AFTTLBFCW7N4,Submitted,Tue Nov 26 09:38:56 PST 2019,Tue Nov 26 10:07:23 PST 2019,Fri Nov 29 10:07:23 PST 2019,,,,1707,0% (0/0),0% (0/0),0% (0/0),5.12369E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LRKMWOKB9U2YJRGG8C6JXMFN15Z2S,A20SL254675EOK,Submitted,Tue Nov 26 09:38:35 PST 2019,Tue Nov 26 09:52:19 PST 2019,Fri Nov 29 09:52:19 PST 2019,,,,824,0% (0/0),0% (0/0),0% (0/0),5.10966E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ZGVPD4G6XUWIILTZNW2KKV5NEIZTK,A2YAL743R9P4C1,Submitted,Tue Nov 26 09:39:12 PST 2019,Tue Nov 26 09:48:37 PST 2019,Fri Nov 29 09:48:37 PST 2019,,,,565,0% (0/0),0% (0/0),0% (0/0),5.08622E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,34QN5IT0T34GIDNFSV8FNPWWRUF80D,AZL871S7SZCNS,Submitted,Tue Nov 26 09:39:06 PST 2019,Tue Nov 26 09:49:05 PST 2019,Fri Nov 29 09:49:05 PST 2019,,,,599,0% (0/0),0% (0/0),0% (0/0),5.00646E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3U088ZLJVO6R8EJXQYOL15ZI91HW0F,A27DB05AO490YQ,Submitted,Tue Nov 26 10:06:51 PST 2019,Tue Nov 26 10:30:23 PST 2019,Fri Nov 29 10:30:23 PST 2019,,,,1412,0% (0/0),0% (0/0),0% (0/0),4.98939E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3A4NIXBJ7AC80YE5BP4HQRPFEXEMLN,ARKGVATDGF67K,Submitted,Tue Nov 26 09:39:22 PST 2019,Tue Nov 26 09:49:52 PST 2019,Fri Nov 29 09:49:52 PST 2019,,,,630,0% (0/0),0% (0/0),0% (0/0),4.98636E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3SLE99ER0RQWMWRCZ15HKQPJH7IZBU,A1P6OXEJ86HQRM,Submitted,Tue Nov 26 09:38:38 PST 2019,Tue Nov 26 09:48:36 PST 2019,Fri Nov 29 09:48:36 PST 2019,,,,598,0% (0/0),0% (0/0),0% (0/0),4.96276E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3JC6VJ2SAFWTW82VMZY50BYIYQQ5AZ,A2J6Q0K995TRVM,Submitted,Tue Nov 26 09:39:12 PST 2019,Tue Nov 26 10:01:40 PST 2019,Fri Nov 29 10:01:40 PST 2019,,,,1348,0% (0/0),0% (0/0),0% (0/0),4.91639E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PH3VY7DJPAOAZPNUS1D7424R80WZ7,A19F75QCU199K8,Submitted,Tue Nov 26 09:39:06 PST 2019,Tue Nov 26 09:56:36 PST 2019,Fri Nov 29 09:56:36 PST 2019,,,,1050,0% (0/0),0% (0/0),0% (0/0),4.88258E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3A1PQ49WVLU9ID9QRI6LE785Z5B1HO,A35C31PJ57HM2,Submitted,Tue Nov 26 09:38:35 PST 2019,Tue Nov 26 09:48:59 PST 2019,Fri Nov 29 09:48:59 PST 2019,,,,624,0% (0/0),0% (0/0),0% (0/0),4.82118E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,37Q970SNZILY8MN62CIKILF78GRS1Z,A271V19C06841K,Submitted,Tue Nov 26 09:38:55 PST 2019,Tue Nov 26 10:03:01 PST 2019,Fri Nov 29 10:03:01 PST 2019,,,,1446,0% (0/0),0% (0/0),0% (0/0),4.81352E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3I7DHKZYGRDOSZJ3XFKXEC99V645FD,A3HV6WJ4V1625R,Submitted,Tue Nov 26 09:47:00 PST 2019,Tue Nov 26 10:11:45 PST 2019,Fri Nov 29 10:11:45 PST 2019,,,,1485,0% (0/0),0% (0/0),0% (0/0),4.7729E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3I33IC7ZWJF1XBJ84GW724V6EGZ2AV,A22BBAU24IEHPL,Submitted,Tue Nov 26 09:39:04 PST 2019,Tue Nov 26 10:15:43 PST 2019,Fri Nov 29 10:15:43 PST 2019,,,,2199,0% (0/0),0% (0/0),0% (0/0),4.75436E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3EKVH9QME2HZVIMKOQN9S53CZK5D2J,A37VR7ZPZBGC33,Submitted,Tue Nov 26 10:44:12 PST 2019,Tue Nov 26 11:11:30 PST 2019,Fri Nov 29 11:11:30 PST 2019,,,,1638,0% (0/0),0% (0/0),0% (0/0),4.74051E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3TVSS0C0E5DSONGOO0CVLG1N6CEWTR,A1SMT4I1ESNON1,Submitted,Tue Nov 26 09:38:59 PST 2019,Tue Nov 26 09:50:41 PST 2019,Fri Nov 29 09:50:41 PST 2019,,,,702,0% (0/0),0% (0/0),0% (0/0),4.72938E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,32KTQ2V7RHSDZWDWMS1RLIYKE3XM9Q,A2RBVMD2HTBCZ9,Submitted,Tue Nov 26 10:38:56 PST 2019,Tue Nov 26 11:11:51 PST 2019,Fri Nov 29 11:11:51 PST 2019,,,,1975,0% (0/0),0% (0/0),0% (0/0),4.71349E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3300DTYQT6ULF725MWOUU5J0F1BEQG,AFQIHS5XX58NR,Submitted,Tue Nov 26 09:39:16 PST 2019,Tue Nov 26 10:06:02 PST 2019,Fri Nov 29 10:06:02 PST 2019,,,,1606,0% (0/0),0% (0/0),0% (0/0),4.5905E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3UJ1CZ6IZL2XW4OP3ZKWLBSOKWWS5H,A2ET3KM3IE33MM,Submitted,Tue Nov 26 09:38:59 PST 2019,Tue Nov 26 10:06:12 PST 2019,Fri Nov 29 10:06:12 PST 2019,,,,1633,0% (0/0),0% (0/0),0% (0/0),4.5905E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3VP0C6EFSK9QHDBYOLYF187IO2Q6M0,A3NM5SP9NZ9BOJ,Submitted,Tue Nov 26 09:38:31 PST 2019,Tue Nov 26 10:07:15 PST 2019,Fri Nov 29 10:07:15 PST 2019,,,,1724,0% (0/0),0% (0/0),0% (0/0),4.5879E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PZDLQMM0XYPQQG6OUSY8ZLUEJK2CX,A2XGOKXSPUBILJ,Submitted,Tue Nov 26 10:46:41 PST 2019,Tue Nov 26 11:09:51 PST 2019,Fri Nov 29 11:09:51 PST 2019,,,,1390,0% (0/0),0% (0/0),0% (0/0),4.5741E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3HL8HNGX49E7TMLF05XEQSEBH2M9F7,A1Q0QFRU01HE2Q,Submitted,Tue Nov 26 10:39:07 PST 2019,Tue Nov 26 11:02:17 PST 2019,Fri Nov 29 11:02:17 PST 2019,,,,1390,0% (0/0),0% (0/0),0% (0/0),4.53556E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,37ZHEEHM60Z8ZRHT1DYSBNY8JNW37L,AUZPUFWHNNTX5,Submitted,Tue Nov 26 10:07:33 PST 2019,Tue Nov 26 11:04:41 PST 2019,Fri Nov 29 11:04:41 PST 2019,,,,3428,0% (0/0),0% (0/0),0% (0/0),4.48968E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,37W3JXSD6ALO59FIY6ZUTXT2LEWWYG,A3I8HNZMAWJVFQ,Submitted,Tue Nov 26 09:39:03 PST 2019,Tue Nov 26 10:31:26 PST 2019,Fri Nov 29 10:31:26 PST 2019,,,,3143,0% (0/0),0% (0/0),0% (0/0),4.46316E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3FTYUGLFSYYRUF5769P7QC6OJTN5D1,A3PMGUAC5XHORQ,Submitted,Tue Nov 26 09:39:14 PST 2019,Tue Nov 26 09:53:45 PST 2019,Fri Nov 29 09:53:45 PST 2019,,,,871,0% (0/0),0% (0/0),0% (0/0),4.46034E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,36NEMU28XJQOBSQ4F3BJZ26VC4IMWG,A26I57LNED30Z2,Submitted,Tue Nov 26 11:38:20 PST 2019,Tue Nov 26 11:48:12 PST 2019,Fri Nov 29 11:48:12 PST 2019,,,,592,0% (0/0),0% (0/0),0% (0/0),4.4338E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ZDAD0O1T5Q7DNLEY58HNZFUFFUXTX,A2C2BC5NFQFCOC,Submitted,Tue Nov 26 10:53:16 PST 2019,Tue Nov 26 11:35:21 PST 2019,Fri Nov 29 11:35:21 PST 2019,,,,2525,0% (0/0),0% (0/0),0% (0/0),4.41913E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3R08VXYT7G85QPJHBX9UGK95HFNW7F,A3TI6XISG3CKJF,Submitted,Tue Nov 26 09:38:38 PST 2019,Tue Nov 26 10:19:01 PST 2019,Fri Nov 29 10:19:01 PST 2019,,,,2423,0% (0/0),0% (0/0),0% (0/0),4.41019E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3JZQSN0I3UNM8W8NEB3OI90YLG1GFR,A3NUUMHNIE3XHA,Submitted,Tue Nov 26 11:45:37 PST 2019,Tue Nov 26 12:30:47 PST 2019,Fri Nov 29 12:30:47 PST 2019,,,,2710,0% (0/0),0% (0/0),0% (0/0),4.37947E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PJUZCGDJATYE7BSSRR8G0XPUY998Q,A3TPW4JUUJDUFI,Submitted,Tue Nov 26 09:38:40 PST 2019,Tue Nov 26 10:30:15 PST 2019,Fri Nov 29 10:30:15 PST 2019,,,,3095,0% (0/0),0% (0/0),0% (0/0),4.35724E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,35GCEFQ6I91RJ1NZK8QB27R7TF5Z33,ARWN6TT8EWCFJ,Submitted,Tue Nov 26 09:38:35 PST 2019,Tue Nov 26 09:59:46 PST 2019,Fri Nov 29 09:59:46 PST 2019,,,,1271,0% (0/0),0% (0/0),0% (0/0),4.35097E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3VP0C6EFSK9QHDBYOLYF187IO316MD,A34RZW1GGCZ2L6,Submitted,Tue Nov 26 11:03:21 PST 2019,Tue Nov 26 11:45:54 PST 2019,Fri Nov 29 11:45:54 PST 2019,,,,2553,0% (0/0),0% (0/0),0% (0/0),4.33213E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,39K0FND3ALSR4FN1EYFRHD94KLFMA5,A1HM9FS1R9YM7Y,Submitted,Tue Nov 26 10:52:36 PST 2019,Tue Nov 26 11:29:05 PST 2019,Fri Nov 29 11:29:05 PST 2019,,,,2189,0% (0/0),0% (0/0),0% (0/0),4.31071E+11,x,
